Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Variant Image,Variant Weight Unit
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Unstitched,Size,XXL,2000,shopify,10,deny,manual,111.61,143.09,TRUE,TRUE,velvet-maroon-occasi-UNS-XXL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Custom Measurements,Size,S,2000,shopify,10,deny,manual,148.28,179.76,TRUE,TRUE,velvet-maroon-occasi-CUS-S,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Custom Measurements,Size,M,2000,shopify,10,deny,manual,148.28,179.76,TRUE,TRUE,velvet-maroon-occasi-CUS-M,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Custom Measurements,Size,L,2000,shopify,10,deny,manual,148.28,179.76,TRUE,TRUE,velvet-maroon-occasi-CUS-L,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Custom Measurements,Size,XL,2000,shopify,10,deny,manual,148.28,179.76,TRUE,TRUE,velvet-maroon-occasi-CUS-XL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Custom Measurements,Size,XXL,2000,shopify,10,deny,manual,148.28,179.76,TRUE,TRUE,velvet-maroon-occasi-CUS-XXL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Standard Size,Size,S,2000,shopify,10,deny,manual,134.94,166.42,TRUE,TRUE,velvet-maroon-occasi-STA-S,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Standard Size,Size,M,2000,shopify,10,deny,manual,134.94,166.42,TRUE,TRUE,velvet-maroon-occasi-STA-M,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Standard Size,Size,L,2000,shopify,10,deny,manual,134.94,166.42,TRUE,TRUE,velvet-maroon-occasi-STA-L,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Standard Size,Size,XL,2000,shopify,10,deny,manual,134.94,166.42,TRUE,TRUE,velvet-maroon-occasi-STA-XL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
velvet-maroon-occasional-wear-embroidery-work-bridal-lehenga-with-top-and-dupatta-400622,,,,,,,,Stitching,Standard Size,Size,XXL,2000,shopify,10,deny,manual,134.94,166.42,TRUE,TRUE,velvet-maroon-occasi-STA-XXL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/July/62777/Maroon-Velvet-Occasional-Wear-Embroidery-Work-Bridal-Lehenga-With-Top-And-Dupatta-KB-8103-A(1).jpg,kg
net-powder-blue-festival-wear-beads-work-readymade-lehenga-choli-400565,Blue Lehenga Choli with Dupatta,"<p>Blue lehenga choli with dupatta.</p>
<p>For festival events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade in standard sizes.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your custom measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a> after ordering with your measurements.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Net. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"blue,net,festival,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Readymade,Size,"Bust 40""",2000,shopify,10,deny,manual,191.06,244.94,TRUE,TRUE,net-powder-blue-fest-REA-BUST-40,https://kesimg.b-cdn.net/images/650/2026y/July/62756/Powder-Blue--Net-Festival-Wear-Beads-Work-Readymade-Lehenga-Choli-Elora-1137(1).jpg,1,Blue Lehenga Choli with Dupatta,FALSE,Blue Lehenga Choli with Dupatta | LuxeMia,Blue lehenga choli for festival — $191. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/July/62756/Powder-Blue--Net-Festival-Wear-Beads-Work-Readymade-Lehenga-Choli-Elora-1137(1).jpg,kg
net-beige-festival-wear-beads-work-readymade-lehenga-choli-400564,Beige Lehenga Choli with Dupatta,"<p>Beige lehenga choli with dupatta.</p>
<p>For festival events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade in standard sizes.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your custom measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a> after ordering with your measurements.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Net. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"beige,net,festival,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Readymade,Size,"Bust 40""",2000,shopify,10,deny,manual,191.06,244.94,TRUE,TRUE,net-beige-festival-w-REA-BUST-40,https://kesimg.b-cdn.net/images/650/2026y/July/62756/Beige-Net-Festival-Wear-Beads-Work-Readymade-Lehenga-Choli-Elora-1136(1).jpg,1,Beige Lehenga Choli with Dupatta,FALSE,Beige Lehenga Choli with Dupatta | LuxeMia,Beige lehenga choli for festival — $191. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/July/62756/Beige-Net-Festival-Wear-Beads-Work-Readymade-Lehenga-Choli-Elora-1136(1).jpg,kg
net-pink-occasional-wear-beads-work-readymade-lehenga-choli-400563,Pink Lehenga Choli with Dupatta - Net,"<p>Pink lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade in standard sizes.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your custom measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a> after ordering with your measurements.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Net. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"pink,net,occasional,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Readymade,Size,"Bust 40""",2000,shopify,10,deny,manual,171.06,219.30,TRUE,TRUE,net-pink-occasional--REA-BUST-40,https://kesimg.b-cdn.net/images/650/2026y/July/62755/Pink-Net-Occasional-Wear-Beads-Work-Readymade-Lehenga-Choli-PUSHTIE-1144(1).jpg,1,Pink Lehenga Choli with Dupatta - Net,FALSE,Pink Lehenga Choli with Dupatta - Net | LuxeMia,Pink lehenga choli for occasional — $171. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/July/62755/Pink-Net-Occasional-Wear-Beads-Work-Readymade-Lehenga-Choli-PUSHTIE-1144(1).jpg,kg
net-sky-blue-occasional-wear-beads-work-readymade-lehenga-choli-400562,Sky Blue Lehenga Choli with Dupatta,"<p>Sky blue lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade in standard sizes.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your custom measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a> after ordering with your measurements.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Net. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"sky blue,net,occasional,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Readymade,Size,"Bust 40""",2000,shopify,10,deny,manual,171.06,219.30,TRUE,TRUE,net-sky-blue-occasio-REA-BUST-40,https://kesimg.b-cdn.net/images/650/2026y/July/62755/Sky-Blue-Net-Occasional-Wear-Beads-Work-Readymade-Lehenga-Choli-PUSHTIE-1143(1).jpg,1,Sky Blue Lehenga Choli with Dupatta,FALSE,Sky Blue Lehenga Choli with Dupatta | LuxeMia,Sky Blue lehenga choli for occasional — $171. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/July/62755/Sky-Blue-Net-Occasional-Wear-Beads-Work-Readymade-Lehenga-Choli-PUSHTIE-1143(1).jpg,kg
chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508,Navy Blue Embroidered Lehenga Choli with Dupatta,"<p>Navy blue embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade in standard sizes.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your custom measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a> after ordering with your measurements.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Silk. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"navy blue,silk,occasional,embroidery,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Readymade,Size,"Bust 48""",2000,shopify,10,deny,manual,78.78,101.00,TRUE,TRUE,chinon-silk-navy-blu-REA-BUST-48,https://kesimg.b-cdn.net/images/650/2026y/September/63908/Navy-Blue-Chinon-Silk-Occasional-Wear-Embroidery-Work-Readymade-Lehenga-Choli-MEHVISH-3072(1).jpg,1,Navy Blue Embroidered Lehenga Choli with Dupatta,FALSE,Navy Blue Embroidered Lehenga Choli with Dupatta | LuxeMia,Navy Blue embroidered lehenga choli for occasional — $79. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/September/63908/Navy-Blue-Chinon-Silk-Occasional-Wear-Embroidery-Work-Readymade-Lehenga-Choli-MEHVISH-3072(1).jpg,kg
chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507,Rust Orange Embroidered Lehenga Choli with Dupatta,"<p>Rust orange embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade in standard sizes.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your custom measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a> after ordering with your measurements.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Silk. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"rust orange,silk,occasional,embroidery,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Readymade,Size,"Bust 48""",2000,shopify,10,deny,manual,78.78,101.00,TRUE,TRUE,chinon-silk-rust-ora-REA-BUST-48,https://kesimg.b-cdn.net/images/650/2026y/September/63908/Rust-Orange-Chinon-Silk-Occasional-Wear-Embroidery-Work-Readymade-Lehenga-Choli-MEHVISH-3071(1).jpg,1,Rust Orange Embroidered Lehenga Choli with Dupatta,FALSE,Rust Orange Embroidered Lehenga Choli with Dupatta | LuxeMia,Rust Orange embroidered lehenga choli for occasional — $79. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/September/63908/Rust-Orange-Chinon-Silk-Occasional-Wear-Embroidery-Work-Readymade-Lehenga-Choli-MEHVISH-3071(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,Lilac Embroidered Lehenga Choli with Dupatta,"<p>Lilac embroidered lehenga choli with dupatta.</p>
<p>For occasional events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Standard Size S-XXL</strong> (+$23) — we stitch to a standard size before shipping.</p>
<p>&nbsp;&nbsp;&bull; <strong>Custom Stitching</strong> (+$37) — we stitch to your exact measurements (form emailed after order, 4-5 days extra).</p>
<p>&nbsp;&nbsp;&bull; <strong>Unstitched</strong> (+$0) — fabric shipped as-is, you arrange stitching locally.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Banarasi Silk. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/lehengas"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Lehengas,Lehenga Choli,"lilac,banarasi silk,occasional,embroidery,indian ethnic wear,usa,ships from india,in stock,lehenga,lehenga choli",TRUE,Stitching,Unstitched,Size,S,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,banarasi-silk-lilac--UNS-S,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,1,Lilac Embroidered Lehenga Choli with Dupatta,FALSE,Lilac Embroidered Lehenga Choli with Dupatta | LuxeMia,Lilac embroidered lehenga choli for occasional — $177. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Unstitched,Size,M,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,banarasi-silk-lilac--UNS-M,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Unstitched,Size,L,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,banarasi-silk-lilac--UNS-L,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Unstitched,Size,XL,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,banarasi-silk-lilac--UNS-XL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Unstitched,Size,XXL,2000,shopify,10,deny,manual,177.17,227.13,TRUE,TRUE,banarasi-silk-lilac--UNS-XXL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Custom Measurements,Size,S,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,banarasi-silk-lilac--CUS-S,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Custom Measurements,Size,M,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,banarasi-silk-lilac--CUS-M,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Custom Measurements,Size,L,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,banarasi-silk-lilac--CUS-L,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Custom Measurements,Size,XL,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,banarasi-silk-lilac--CUS-XL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Custom Measurements,Size,XXL,2000,shopify,10,deny,manual,213.84,263.80,TRUE,TRUE,banarasi-silk-lilac--CUS-XXL,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
banarasi-silk-lilac-occasional-wear-embroidery-work-lehenga-choli-404487,,,,,,,,Stitching,Standard Size,Size,S,2000,shopify,10,deny,manual,200.50,250.46,TRUE,TRUE,banarasi-silk-lilac--STA-S,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63898/Lilac-Banarasi-Silk-Occasional-Wear-Embroidery-Work-Lehenga-Choli-Vrindavan-006(1).jpg,kg
