Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Variant Image,Variant Weight Unit
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,Off-White Cotton Geometric Lehenga Choli with Decorative White Koti/Jacket,"<p>Off-white cotton lehenga choli with digital print.</p>
<p>For festival events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Standard Size S-XXL</strong> (+$23) — we stitch to a standard size before shipping.</p>
<p>&nbsp;&nbsp;&bull; <strong>Custom Stitching</strong> (+$37) — we stitch to your exact measurements (form emailed after order, 4-5 days extra).</p>
<p>&nbsp;&nbsp;&bull; <strong>Unstitched</strong> (+$0) — fabric shipped as-is, you arrange stitching locally.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Cotton (natural fiber). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"off-white,cotton,festival wear,digital print work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Unstitched,Size,Standard,2000,shopify,10,deny,manual,49.89,63.96,TRUE,TRUE,ws-leh-006-UNS,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,1,Off-White Cotton Geometric Lehenga Choli with Decorative White Koti/Jacket,FALSE,Off-White Cotton Geometric Lehenga Choli with Dec… | LuxeMia,Off-White Cotton Digital Print lehenga choli for festival — $50. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,Stitching,Custom Measurements,Size,Standard,2000,shopify,10,deny,manual,86.56,100.63,TRUE,TRUE,ws-leh-006-CUS,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,Stitching,Standard Size,Size,S,2000,shopify,10,deny,manual,73.22,87.29,TRUE,TRUE,ws-leh-006-STA-S,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,Stitching,Standard Size,Size,M,2000,shopify,10,deny,manual,73.22,87.29,TRUE,TRUE,ws-leh-006-STA-M,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,Stitching,Standard Size,Size,L,2000,shopify,10,deny,manual,73.22,87.29,TRUE,TRUE,ws-leh-006-STA-L,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,Stitching,Standard Size,Size,XL,2000,shopify,10,deny,manual,73.22,87.29,TRUE,TRUE,ws-leh-006-STA-XL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,Stitching,Standard Size,Size,XXL,2000,shopify,10,deny,manual,73.22,87.29,TRUE,TRUE,ws-leh-006-STA-XXL,,,,FALSE,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-1.jpg,kg
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-2.jpg,2,Off-White Cotton Geometric Lehenga Choli with Decorative White Koti/Jacket - View 2,,,,,,
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-3.jpg,3,Off-White Cotton Geometric Lehenga Choli with Decorative White Koti/Jacket - View 3,,,,,,
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-4.jpg,4,Off-White Cotton Geometric Lehenga Choli with Decorative White Koti/Jacket - View 4,,,,,,
cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-off-white-festival-wear-digital-print-work-navratri-lehenga-choli-404543-5.jpg,5,Off-White Cotton Geometric Lehenga Choli with Decorative White Koti/Jacket - View 5,,,,,,
chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508,Navy Blue Chinon Silk Floral Geometric Embroidery Lehenga Choli,"<p>Navy blue chinon silk lehenga choli with embroidery work.</p>
<p>For occasional events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your desired measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop?subject=Alteration%20request%20for%20ws-leh-007"">hello@luxemia.shop</a> after ordering with your measurements.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Chinon (synthetic silk blend). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"navy blue,chinon silk,occasional wear,embroidery work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Readymade,Size,"Bust 48""",2000,shopify,10,deny,manual,78.78,101.00,TRUE,TRUE,ws-leh-007-REA-BUST-48,https://luxemia.shop/images/products/lehengas/chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508-1.jpg,1,Navy Blue Chinon Silk Floral Geometric Embroidery Lehenga Choli,FALSE,Navy Blue Chinon Silk Floral Geometric Embroidery… | LuxeMia,Navy Blue Chinon Silk Embroidery lehenga choli for occasional — $79. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508-1.jpg,kg
chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508-2.jpg,2,Navy Blue Chinon Silk Floral Geometric Embroidery Lehenga Choli - View 2,,,,,,
chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508-3.jpg,3,Navy Blue Chinon Silk Floral Geometric Embroidery Lehenga Choli - View 3,,,,,,
chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508-4.jpg,4,Navy Blue Chinon Silk Floral Geometric Embroidery Lehenga Choli - View 4,,,,,,
chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-navy-blue-occasional-wear-embroidery-work-readymade-lehenga-choli-404508-5.jpg,5,Navy Blue Chinon Silk Floral Geometric Embroidery Lehenga Choli - View 5,,,,,,
chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507,Rust Orange Chinon Silk Geometric Floral Embroidery Lehenga Choli,"<p>Rust orange chinon silk lehenga choli with embroidery work.</p>
<p>For occasional events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your desired measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop?subject=Alteration%20request%20for%20ws-leh-008"">hello@luxemia.shop</a> after ordering with your measurements.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Chinon (synthetic silk blend). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"rust orange,chinon silk,occasional wear,embroidery work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Readymade,Size,"Bust 48""",2000,shopify,10,deny,manual,78.78,101.00,TRUE,TRUE,ws-leh-008-REA-BUST-48,https://luxemia.shop/images/products/lehengas/chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507-1.jpg,1,Rust Orange Chinon Silk Geometric Floral Embroidery Lehenga Choli,FALSE,Rust Orange Chinon Silk Geometric Floral Embroide… | LuxeMia,Rust Orange Chinon Silk Embroidery lehenga choli for occasional — $79. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507-1.jpg,kg
chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507-2.jpg,2,Rust Orange Chinon Silk Geometric Floral Embroidery Lehenga Choli - View 2,,,,,,
chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507-3.jpg,3,Rust Orange Chinon Silk Geometric Floral Embroidery Lehenga Choli - View 3,,,,,,
chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507-4.jpg,4,Rust Orange Chinon Silk Geometric Floral Embroidery Lehenga Choli - View 4,,,,,,
chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/chinon-silk-rust-orange-occasional-wear-embroidery-work-readymade-lehenga-choli-404507-5.jpg,5,Rust Orange Chinon Silk Geometric Floral Embroidery Lehenga Choli - View 5,,,,,,
cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506,Teal Blue Cotton Mirror Work Lehenga Choli with Potli Bag,"<p>Teal blue cotton lehenga choli with mirror work.</p>
<p>For party events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your desired measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop?subject=Alteration%20request%20for%20ws-leh-009"">hello@luxemia.shop</a> after ordering with your measurements.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Cotton (natural fiber). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"teal blue,cotton,party wear,mirror work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Readymade,Size,"Bust 40""",2000,shopify,10,deny,manual,64.33,82.49,TRUE,TRUE,ws-leh-009-REA-BUST-40,https://luxemia.shop/images/products/lehengas/cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506-1.jpg,1,Teal Blue Cotton Mirror Work Lehenga Choli with Potli Bag,FALSE,Teal Blue Cotton Mirror Work Lehenga Choli with P… | LuxeMia,Teal Blue Cotton Mirror lehenga choli for party — $64. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506-1.jpg,kg
cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506-2.jpg,2,Teal Blue Cotton Mirror Work Lehenga Choli with Potli Bag - View 2,,,,,,
cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506-3.jpg,3,Teal Blue Cotton Mirror Work Lehenga Choli with Potli Bag - View 3,,,,,,
cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506-4.jpg,4,Teal Blue Cotton Mirror Work Lehenga Choli with Potli Bag - View 4,,,,,,
cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/cotton-teal-blue-party-wear-mirror-work-readymade-navrayri-lehenga-choli-with-purse-404506-5.jpg,5,Teal Blue Cotton Mirror Work Lehenga Choli with Potli Bag - View 5,,,,,,
pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497,Off-White Pure Cotton Ribbon Work Lehenga Choli with Koti,"<p>Off-white pure cotton lehenga choli with ribbon work.</p>
<p>For festival events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your desired measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop?subject=Alteration%20request%20for%20ws-leh-010"">hello@luxemia.shop</a> after ordering with your measurements.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> 100% Pure Cotton (natural fiber). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"off-white,pure cotton,festival wear,ribbon work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Readymade,Size,"Bust 44""",2000,shopify,10,deny,manual,63.22,81.04,TRUE,TRUE,ws-leh-010-REA-BUST-44,https://luxemia.shop/images/products/lehengas/pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497-1.jpg,1,Off-White Pure Cotton Ribbon Work Lehenga Choli with Koti,FALSE,Off-White Pure Cotton Ribbon Work Lehenga Choli w… | LuxeMia,Off-White Pure Cotton Ribbon lehenga choli for festival — $63. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497-1.jpg,kg
pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497-2.jpg,2,Off-White Pure Cotton Ribbon Work Lehenga Choli with Koti - View 2,,,,,,
pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497-3.jpg,3,Off-White Pure Cotton Ribbon Work Lehenga Choli with Koti - View 3,,,,,,
pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497-4.jpg,4,Off-White Pure Cotton Ribbon Work Lehenga Choli with Koti - View 4,,,,,,
pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-off-white-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404497-5.jpg,5,Off-White Pure Cotton Ribbon Work Lehenga Choli with Koti - View 5,,,,,,
pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496,Rani Pink Pure Cotton Ribbon Work Lehenga Choli with Koti,"<p>Rani pink pure cotton lehenga choli with ribbon work.</p>
<p>For festival events — Navratri, Diwali, festivals, family functions.</p>
<p><strong>SET INCLUDES:</strong> Lehenga, choli, and dupatta.</p>
<p><strong>STITCHING:</strong> Pre-stitched readymade.</p>
<p><strong>ALTERATIONS:</strong> We offer alterations to your desired measurements for an additional fee. Email <a href=""mailto:hello@luxemia.shop?subject=Alteration%20request%20for%20ws-leh-011"">hello@luxemia.shop</a> after ordering with your measurements.</p>
<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> 100% Pure Cotton (natural fiber). Approx weight: 2 kg (lehenga set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/blog/how-to-measure-for-indian-ethnic-wear"">How to measure</a> | <a href=""https://luxemia.shop/lehengas"">Browse all lehengas</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Clothing,Lehenga Choli,"rani pink,pure cotton,festival wear,ribbon work,lehenga,lehenga choli,indian ethnic wear,usa,ships from india,festive,navratri,in stock",TRUE,Stitching,Readymade,Size,"Bust 44""",2000,shopify,10,deny,manual,63.22,81.04,TRUE,TRUE,ws-leh-011-REA-BUST-44,https://luxemia.shop/images/products/lehengas/pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496-1.jpg,1,Rani Pink Pure Cotton Ribbon Work Lehenga Choli with Koti,FALSE,Rani Pink Pure Cotton Ribbon Work Lehenga Choli w… | LuxeMia,Rani Pink Pure Cotton Ribbon lehenga choli for festival — $63. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://luxemia.shop/images/products/lehengas/pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496-1.jpg,kg
pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496-2.jpg,2,Rani Pink Pure Cotton Ribbon Work Lehenga Choli with Koti - View 2,,,,,,
pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496-3.jpg,3,Rani Pink Pure Cotton Ribbon Work Lehenga Choli with Koti - View 3,,,,,,
pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496-4.jpg,4,Rani Pink Pure Cotton Ribbon Work Lehenga Choli with Koti - View 4,,,,,,
pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/images/products/lehengas/pure-cotton-rani-pink-festival-wear-ribbon-work-readymade-navratri-lehenga-choli-with-koti-404496-5.jpg,5,Rani Pink Pure Cotton Ribbon Work Lehenga Choli with Koti - View 5,,,,,,
